customer_id,enquiry_date,total_credit_cards,credit_utilization_ratio,oldest_account_months,recent_defaults
CUST05645,2023-10-31,4,0.23,120,0
CUST05646,2024-05-17,2,0.12,213,0
CUST05647,2024-02-08,2,0.25,31,0
CUST05648,2024-06-15,0,0.65,136,0
CUST05649,2023-10-01,8,0.48,195,1
CUST05650,2024-02-03,6,0.58,95,2
CUST05651,2023-12-22,4,0.83,63,0
CUST05652,2023-12-16,6,0.68,127,2
CUST05653,2024-02-05,6,0.58,161,0
CUST05654,2023-10-07,6,0.63,222,0
CUST05655,2024-05-01,2,0.39,80,0
CUST05656,2024-08-21,2,0.52,7,1
CUST05657,2024-12-17,0,0.66,123,1
CUST05658,2024-06-09,5,0.94,191,0
CUST05659,2024-01-14,3,0.59,61,0
CUST05660,2023-06-19,3,0.72,37,1
CUST05661,2023-11-12,7,0.18,67,2
CUST05662,2024-04-16,2,0.91,196,0
CUST05663,2023-07-13,8,0.25,159,1
CUST05664,2023-05-17,0,0.79,223,0
CUST05665,2024-08-20,1,0.89,214,0
CUST05666,2023-12-29,8,0.32,67,0
CUST05667,2023-09-23,2,0.9,36,0
CUST05668,2023-05-03,4,0.66,191,0
CUST05669,2023-12-27,7,0.17,232,0
CUST05670,2023-09-30,1,0.39,11,2
CUST05671,2024-02-22,5,0.49,62,1
CUST05672,2024-06-10,5,0.65,11,0
CUST05673,2024-02-26,8,0.12,120,1
CUST05674,2024-12-11,8,0.14,223,0
CUST05675,2024-09-21,7,0.7,218,2
CUST05676,2023-11-30,3,0.26,209,0
CUST05677,2023-07-11,7,0.44,103,1
CUST05678,2024-11-10,8,0.55,61,0
CUST05679,2024-05-05,4,0.32,202,0
CUST05680,2024-08-23,7,0.24,17,1
CUST05681,2023-10-29,1,0.91,113,0
CUST05682,2023-06-10,1,0.32,21,3
CUST05683,2023-07-09,8,0.37,161,0
CUST05684,2024-02-25,6,0.48,154,0
CUST05685,2023-08-27,1,0.79,30,0
CUST05686,2023-09-03,7,0.92,93,3
CUST05687,2023-07-31,3,0.7,95,0
CUST05688,2024-07-30,5,0.86,18,2
CUST05689,2023-06-09,4,0.24,147,0
CUST05690,2024-10-08,1,0.33,231,1
CUST05691,2023-03-16,3,0.72,161,3
CUST05692,2023-12-29,0,0.84,197,0
CUST05693,2023-05-06,7,0.21,230,1
CUST05694,2024-10-07,8,0.79,22,0
CUST05695,2023-03-26,8,0.49,190,0
CUST05696,2023-11-07,7,0.31,227,0
CUST05697,2024-05-30,3,0.86,226,0
CUST05698,2024-07-31,2,0.4,237,0
CUST05699,2024-02-10,5,0.18,110,0
CUST05700,2024-09-21,7,0.52,177,0
CUST05701,2024-09-11,0,0.89,107,0
CUST05702,2023-06-28,4,0.88,223,0
CUST05703,2024-05-15,1,0.9,48,0
CUST05704,2023-10-04,5,0.88,76,0
CUST05705,2024-03-06,1,0.09,9,0
CUST05706,2023-02-07,1,0.79,130,2
CUST05707,2024-01-13,7,0.27,230,0
CUST05708,2023-06-12,5,0.61,176,2
CUST05709,2023-04-20,3,0.7,33,0
CUST05710,2024-06-11,8,0.19,104,1
CUST05711,2024-12-12,7,0.12,77,0
CUST05712,2024-01-22,0,0.09,235,1
CUST05713,2023-10-15,3,0.69,33,0
CUST05714,2024-01-30,1,0.66,68,1
CUST05715,2024-11-20,2,0.18,97,3
CUST05716,2024-05-08,7,0.14,43,0
CUST05717,2024-03-22,2,0.65,144,0
CUST05718,2023-06-22,8,0.46,186,0
CUST05719,2023-06-15,1,0.18,13,0
CUST05720,2023-03-11,0,0.45,45,1
CUST05721,2023-02-02,0,0.91,236,0
CUST05722,2023-10-28,2,0.89,126,0
CUST05723,2023-11-07,3,0.07,123,0
CUST05724,2023-05-09,1,0.87,206,0
CUST05725,2024-01-11,3,0.44,212,0
CUST05726,2024-02-18,2,0.21,105,1
CUST05727,2024-06-05,0,0.35,52,0
CUST05728,2024-12-01,1,0.63,14,0
CUST05729,2023-08-03,3,0.32,46,0
CUST05730,2024-05-14,6,0.91,66,0
CUST05731,2024-07-08,3,0.93,232,3
CUST05732,2024-09-08,6,0.22,135,0
CUST05733,2024-05-09,2,0.52,127,1
CUST05734,2024-07-15,2,0.52,54,2
CUST05735,2023-12-02,2,0.88,8,0
CUST05736,2023-03-26,6,0.74,177,0
CUST05737,2024-01-06,4,0.74,118,0
CUST05738,2023-12-20,1,0.74,45,3
CUST05739,2024-11-01,7,0.63,107,3
CUST05740,2024-08-10,6,0.46,141,0
CUST05741,2023-12-29,6,0.64,16,0
CUST05742,2024-11-18,5,0.77,119,0
CUST05743,2023-08-03,1,0.54,234,0
CUST05744,2023-03-10,3,0.51,68,0
CUST05745,2023-09-27,2,0.22,28,0
CUST05746,2023-04-19,4,0.08,190,0
CUST05747,2023-01-08,4,0.12,89,0
CUST05748,2023-01-25,3,0.22,215,0
CUST05749,2023-11-17,3,0.44,153,0
CUST05750,2024-04-03,1,0.64,86,1
CUST05751,2023-12-15,7,0.68,215,1
CUST05752,2024-12-28,8,0.1,74,0
CUST05753,2024-03-08,1,0.92,213,0
CUST05754,2024-02-29,6,0.87,69,2
CUST05755,2024-12-08,0,0.2,209,0
CUST05756,2024-01-05,6,0.68,89,0
CUST05757,2023-07-28,8,0.19,161,0
CUST05758,2023-07-13,5,0.69,93,0
CUST05759,2023-12-18,4,0.38,210,0
CUST05760,2023-01-24,3,0.06,183,0
CUST05761,2023-01-25,1,0.22,89,0
CUST05762,2023-08-10,3,0.82,56,0
CUST05763,2024-02-18,3,0.56,179,0
CUST05764,2024-09-08,4,0.92,99,1
CUST05765,2023-12-24,5,0.14,110,0
CUST05766,2024-04-26,5,0.8,43,0
CUST05767,2024-10-25,0,0.37,208,0
CUST05768,2024-03-29,6,0.11,202,0
CUST05769,2024-09-11,4,0.86,154,1
CUST05770,2023-01-30,0,0.6,148,0
CUST05771,2023-11-26,3,0.66,116,0
CUST05772,2023-09-26,3,0.14,131,0
CUST05773,2024-06-07,3,0.43,68,0
CUST05774,2024-10-16,1,0.88,93,0
CUST05775,2024-03-27,4,0.09,36,1
CUST05776,2023-02-27,1,0.08,136,0
CUST05777,2024-03-18,1,0.69,29,0
CUST05778,2024-09-15,4,0.09,185,0
CUST05779,2024-01-26,0,0.85,142,0
CUST05780,2024-07-29,0,0.25,234,0
CUST05781,2023-05-23,0,0.58,216,0
CUST05782,2024-10-19,2,0.61,33,0
CUST05783,2024-05-08,0,0.68,221,0
CUST05784,2024-02-27,0,0.58,226,0
CUST05785,2023-06-21,1,0.86,72,1
CUST05786,2024-02-14,2,0.43,79,1
CUST05787,2024-01-27,3,0.48,186,0
CUST05788,2024-07-12,2,0.22,139,1
CUST05789,2024-11-08,2,0.42,96,2
CUST05790,2024-04-13,6,0.83,214,3
CUST05791,2023-09-01,4,0.49,146,0
CUST05792,2024-07-02,7,0.42,162,1
CUST05793,2023-01-14,5,0.61,74,1
CUST05794,2024-06-15,8,0.6,132,0
CUST05795,2024-06-10,3,0.38,110,0
CUST05796,2023-01-05,7,0.82,211,3
CUST05797,2024-04-17,3,0.29,97,0
CUST05798,2023-02-25,2,0.24,76,0
CUST05799,2023-02-20,2,0.29,179,0
CUST05800,2023-01-07,0,0.19,178,0
CUST05801,2024-07-09,8,0.58,15,0
CUST05802,2024-06-30,5,0.91,130,0
CUST05803,2024-04-09,7,0.12,214,0
CUST05804,2024-03-17,0,0.59,69,0
CUST05805,2024-07-02,8,0.81,200,1
CUST05806,2023-10-27,0,0.4,87,2
CUST05807,2023-10-25,5,0.81,183,1
CUST05808,2023-01-07,7,0.87,85,0
CUST05809,2024-09-22,7,0.1,200,0
CUST05810,2024-02-29,1,0.06,101,3
CUST05811,2023-04-28,2,0.72,62,0
CUST05812,2024-05-04,3,0.07,12,0
CUST05813,2024-02-21,5,0.51,128,2
CUST05814,2024-10-22,5,0.77,215,0
CUST05815,2023-07-10,8,0.41,112,0
CUST05816,2023-11-23,7,0.7,25,2
CUST05817,2023-06-21,5,0.61,128,0
CUST05818,2024-05-09,7,0.53,65,0
CUST05819,2024-10-25,3,0.93,13,0
CUST05820,2023-07-22,4,0.94,92,2
CUST05821,2023-10-05,2,0.8,147,0
CUST05822,2024-06-11,3,0.95,190,0
CUST05823,2024-09-02,0,0.93,157,2
CUST05824,2023-04-27,6,0.06,67,0
CUST05825,2023-06-01,5,0.88,82,0
CUST05826,2023-09-13,6,0.69,50,0
CUST05827,2023-09-15,6,0.71,227,3
CUST05828,2023-09-07,8,0.58,214,0
CUST05829,2023-09-15,3,0.34,170,0
CUST05830,2024-04-26,5,0.75,187,0
CUST05831,2024-11-15,4,0.43,102,1
CUST05832,2024-09-18,1,0.19,164,2
CUST05833,2023-08-23,2,0.9,164,0
CUST05834,2023-01-15,6,0.18,29,0
CUST05835,2024-04-04,2,0.79,45,0
CUST05836,2024-04-14,8,0.83,133,2
CUST05837,2023-09-08,3,0.17,12,0
CUST05838,2023-09-16,6,0.73,79,2
CUST05839,2023-07-06,8,0.7,208,0
CUST05840,2023-11-04,1,0.75,144,0
CUST05841,2024-07-01,2,0.54,16,0
CUST05842,2024-10-15,6,0.62,219,0
CUST05843,2023-10-04,3,0.83,70,0
CUST05844,2024-02-19,1,0.09,85,0
CUST05845,2024-02-28,8,0.38,160,2
CUST05846,2024-03-06,3,0.84,196,0
CUST05847,2024-08-09,0,0.86,90,0
CUST05848,2024-03-28,7,0.77,158,2
CUST05849,2023-06-26,1,0.21,19,0
CUST05850,2023-12-25,0,0.8,102,0
CUST05851,2023-05-05,4,0.71,197,0
CUST05852,2024-08-20,8,0.35,169,1
CUST05853,2023-12-26,8,0.37,131,0
CUST05854,2023-11-07,2,0.66,215,2
CUST05855,2023-07-21,7,0.15,55,0
CUST05856,2024-03-08,6,0.24,72,0
CUST05857,2023-02-08,1,0.82,130,0
CUST05858,2023-10-16,7,0.73,123,0
CUST05859,2024-07-23,8,0.63,123,0
CUST05860,2024-04-21,4,0.81,164,0
CUST05861,2024-11-28,2,0.63,119,0
CUST05862,2024-07-07,4,0.79,59,1
CUST05863,2024-10-26,7,0.49,137,0
CUST05864,2024-09-14,4,0.52,213,0
CUST05865,2024-10-14,4,0.88,103,1
CUST05866,2024-02-19,4,0.59,147,0
CUST05867,2024-03-21,0,0.77,145,0
CUST05868,2024-02-29,0,0.51,103,0
CUST05869,2024-09-17,0,0.43,187,0
CUST05870,2024-10-03,8,0.75,189,0
CUST05871,2023-07-10,6,0.63,221,0
CUST05872,2023-05-29,2,0.17,60,1
CUST05873,2024-04-06,3,0.21,109,0
CUST05874,2024-03-30,5,0.24,180,0
CUST05875,2024-01-02,7,0.7,82,0
CUST05876,2023-10-29,7,0.68,138,0
CUST05877,2024-09-23,7,0.78,64,0
CUST05878,2024-01-21,4,0.21,177,0
CUST05879,2024-07-03,3,0.4,107,3
CUST05880,2024-08-24,8,0.17,160,0
CUST05881,2024-06-08,5,0.48,214,1
CUST05882,2023-03-30,5,0.9,234,3
CUST05883,2024-07-30,2,0.13,125,0
CUST05884,2023-10-06,5,0.19,134,2
CUST05885,2024-03-07,4,0.11,101,0
CUST05886,2024-03-05,4,0.83,122,0
CUST05887,2023-01-04,2,0.81,150,0
CUST05888,2024-07-28,7,0.28,79,0
CUST05889,2023-08-05,7,0.57,52,0
CUST05890,2023-11-05,2,0.45,238,0
CUST05891,2024-02-26,3,0.65,40,1
CUST05892,2024-10-05,8,0.58,159,1
CUST05893,2024-12-09,5,0.78,37,3
CUST05894,2023-10-24,8,0.36,136,1
CUST05895,2023-09-15,1,0.72,130,1
CUST05896,2024-11-26,0,0.52,117,2
CUST05897,2024-10-22,0,0.75,119,0
CUST05898,2024-06-03,7,0.17,38,0
CUST05899,2024-08-18,8,0.85,214,0
CUST05900,2024-06-18,7,0.18,216,0
CUST05901,2023-01-24,0,0.63,208,0
CUST05902,2024-06-25,6,0.66,141,0
CUST05903,2024-03-13,7,0.11,77,0
CUST05904,2023-06-10,7,0.81,165,0
CUST05905,2023-05-25,0,0.29,106,2
CUST05906,2024-09-28,5,0.15,85,1
CUST05907,2023-07-05,1,0.27,135,0
CUST05908,2024-06-04,0,0.12,187,0
CUST05909,2024-08-04,2,0.32,90,0
CUST05910,2023-07-29,3,0.3,75,0
CUST05911,2024-10-06,1,0.45,114,1
CUST05912,2023-10-20,5,0.45,156,2
CUST05913,2024-09-04,2,0.48,122,0
CUST05914,2024-06-19,8,0.73,139,3
CUST05915,2023-08-13,1,0.06,143,0
CUST05916,2024-04-04,3,0.56,122,0
CUST05917,2023-01-19,3,0.48,128,1
CUST05918,2024-02-20,1,0.39,20,1
CUST05919,2024-05-10,7,0.89,77,0
CUST05920,2024-11-21,6,0.63,88,0
CUST05921,2023-05-08,1,0.52,173,3
CUST05922,2024-10-13,2,0.34,96,0
CUST05923,2023-08-19,8,0.43,238,0
CUST05924,2024-04-09,2,0.94,17,2
CUST05925,2023-02-13,2,0.67,149,0
CUST05926,2023-02-28,7,0.76,46,0
CUST05927,2024-03-31,4,0.63,50,0
CUST05928,2024-09-29,8,0.88,219,1
CUST05929,2024-04-16,1,0.41,80,2
CUST05930,2023-09-07,0,0.06,212,0
CUST05931,2024-06-22,6,0.45,37,1
CUST05932,2023-02-15,7,0.5,153,2
CUST05933,2024-08-14,3,0.63,201,0
CUST05934,2024-08-13,6,0.77,226,1
CUST05935,2023-06-07,5,0.23,137,0
CUST05936,2024-10-16,5,0.61,81,0
CUST05937,2024-05-24,0,0.68,131,0
CUST05938,2023-09-14,5,0.86,106,2
CUST05939,2023-03-02,6,0.9,134,1
CUST05940,2023-04-27,2,0.35,126,1
CUST05941,2024-01-21,1,0.51,26,0
CUST05942,2023-02-26,6,0.06,52,0
CUST05943,2024-08-31,1,0.08,39,0
CUST05944,2023-04-30,6,0.63,163,2
CUST05945,2023-09-26,4,0.65,177,0
CUST05946,2023-07-20,3,0.37,168,0
CUST05947,2024-12-23,4,0.71,35,0
CUST05948,2024-03-03,7,0.73,12,2
CUST05949,2023-06-18,8,0.06,113,0
CUST05950,2024-04-13,3,0.54,97,0
CUST05951,2023-11-16,8,0.6,237,0
CUST05952,2024-04-03,2,0.35,44,0
CUST05953,2024-11-17,6,0.9,10,0
CUST05954,2024-11-15,7,0.92,189,0
CUST05955,2024-03-02,3,0.84,209,0
CUST05956,2023-10-22,4,0.89,129,0
CUST05957,2024-02-11,2,0.2,138,1
CUST05958,2023-02-05,4,0.28,139,0
CUST05959,2023-09-27,1,0.84,44,1
CUST05960,2023-07-29,5,0.22,198,0
CUST05961,2024-08-01,3,0.85,63,0
CUST05962,2024-01-21,0,0.94,94,0
CUST05963,2023-11-09,6,0.41,129,1
CUST05964,2023-02-11,4,0.81,68,0
CUST05965,2024-06-19,5,0.2,163,0
CUST05966,2024-05-15,2,0.66,18,3
CUST05967,2024-10-15,0,0.22,75,2
CUST05968,2024-03-22,6,0.49,186,0
CUST05969,2023-01-20,5,0.87,234,0
CUST05970,2024-06-05,1,0.77,111,0
CUST05971,2024-04-15,1,0.58,161,0
CUST05972,2024-09-24,0,0.78,46,0
CUST05973,2024-12-06,5,0.72,215,1
CUST05974,2023-02-18,0,0.33,137,1
CUST05975,2023-02-21,6,0.22,200,0
CUST05976,2024-11-06,8,0.09,51,0
CUST05977,2023-11-07,5,0.82,51,1
CUST05978,2023-10-13,3,0.76,200,1
CUST05979,2023-09-17,4,0.06,54,1
CUST05980,2023-11-05,6,0.2,55,0
CUST05981,2023-06-07,8,0.31,206,0
CUST05982,2023-09-03,5,0.45,56,2
CUST05983,2024-08-30,7,0.31,199,0
CUST05984,2023-05-07,5,0.26,100,1
CUST05985,2023-02-12,6,0.52,174,0
CUST05986,2023-06-12,6,0.06,135,2
CUST05987,2024-02-06,4,0.65,104,0
CUST05988,2023-08-14,1,0.2,14,0
CUST05989,2024-07-29,4,0.44,124,0
CUST05990,2023-10-08,8,0.57,125,0
CUST05991,2024-06-23,5,0.29,31,2
CUST05992,2024-11-16,6,0.82,111,0
CUST05993,2023-06-21,6,0.67,43,0
CUST05994,2023-09-20,1,0.38,157,0
CUST05995,2023-12-10,1,0.68,96,0
CUST05996,2024-05-23,1,0.66,138,3
CUST05997,2023-07-19,6,0.13,24,0
CUST05998,2023-02-18,1,0.49,114,0
CUST05999,2024-05-09,0,0.79,188,0
CUST06000,2023-06-06,8,0.66,18,1
CUST06001,2023-06-09,4,0.43,78,3
CUST06002,2024-12-08,5,0.91,215,0
CUST06003,2024-07-14,7,0.45,51,0
CUST06004,2023-06-19,7,0.73,101,2
CUST06005,2024-12-26,5,0.6,55,1
CUST06006,2023-08-12,3,0.84,149,0
CUST06007,2023-06-25,6,0.9,166,0
CUST06008,2023-04-29,3,0.8,66,0
CUST06009,2023-01-01,4,0.15,190,1
CUST06010,2023-06-03,8,0.08,234,0
CUST06011,2023-03-12,6,0.3,224,0
CUST06012,2024-05-13,6,0.8,214,0
CUST06013,2023-05-15,6,0.61,71,0
CUST06014,2024-02-20,2,0.12,145,0
CUST06015,2024-05-31,2,0.55,26,0
CUST06016,2023-03-22,2,0.86,50,2
CUST06017,2024-09-02,4,0.33,104,0
CUST06018,2023-10-27,4,0.69,28,0
CUST06019,2023-07-08,0,0.09,98,0
CUST06020,2023-02-20,8,0.46,142,0
CUST06021,2023-12-16,8,0.19,89,0
CUST06022,2024-04-23,4,0.72,32,0
CUST06023,2024-02-22,1,0.9,235,0
CUST06024,2023-08-09,3,0.12,87,0
CUST06025,2024-07-05,2,0.73,31,0
CUST06026,2023-06-23,3,0.4,87,0
CUST06027,2023-09-22,1,0.33,117,1
CUST06028,2024-05-07,1,0.2,204,0
CUST06029,2023-05-29,4,0.49,184,0
CUST06030,2023-11-17,1,0.33,186,0
CUST06031,2024-03-09,7,0.35,238,0
CUST06032,2023-06-12,6,0.34,202,2
CUST06033,2023-10-23,3,0.74,97,0
CUST06034,2024-06-04,2,0.12,171,0
CUST06035,2024-06-22,1,0.36,140,0
CUST06036,2024-02-19,8,0.65,65,0
CUST06037,2023-04-29,1,0.87,20,0
CUST06038,2023-06-26,5,0.17,23,0
CUST06039,2023-03-30,7,0.34,182,0
CUST06040,2023-12-09,8,0.23,171,2
CUST06041,2023-06-14,7,0.18,77,0
CUST06042,2023-07-03,2,0.26,25,1
CUST06043,2024-11-28,2,0.28,193,3
CUST06044,2024-05-27,6,0.67,28,1
CUST06045,2023-01-30,3,0.78,119,0
CUST06046,2024-10-14,2,0.55,9,2
CUST06047,2024-04-09,5,0.74,76,0
CUST06048,2024-01-07,2,0.93,86,0
CUST06049,2024-06-04,8,0.45,14,0
CUST06050,2024-05-14,8,0.93,184,3
CUST06051,2024-05-10,5,0.48,218,0
CUST06052,2024-11-26,6,0.56,60,0
CUST06053,2023-04-19,1,0.9,29,0
CUST06054,2023-08-02,1,0.19,236,0
CUST06055,2023-04-24,6,0.29,33,1
CUST06056,2023-11-05,0,0.32,123,0
CUST06057,2023-11-12,0,0.54,68,0
CUST06058,2024-09-13,8,0.54,139,0
CUST06059,2023-02-20,7,0.67,97,1
CUST06060,2024-01-23,6,0.24,191,0
CUST06061,2024-12-14,5,0.6,229,2
CUST06062,2024-08-16,0,0.29,68,0
CUST06063,2023-12-02,7,0.71,71,0
CUST06064,2024-04-17,1,0.92,117,2
CUST06065,2024-05-23,0,0.21,50,0
CUST06066,2023-09-09,7,0.25,223,0
CUST06067,2024-10-30,7,0.62,202,0
CUST06068,2024-04-23,5,0.37,31,0
CUST06069,2023-07-21,5,0.58,84,0
CUST06070,2023-10-29,8,0.06,88,1
CUST06071,2024-07-03,2,0.11,112,0
CUST06072,2023-08-22,4,0.42,109,0
CUST06073,2024-08-09,2,0.62,211,0
CUST06074,2023-12-11,1,0.07,47,0
CUST06075,2023-02-01,5,0.32,96,0
CUST06076,2024-07-18,5,0.53,29,0
CUST06077,2024-10-02,5,0.83,79,0
CUST06078,2023-11-12,2,0.27,186,0
CUST06079,2024-06-17,5,0.93,34,0
CUST06080,2023-04-07,3,0.38,90,3
CUST06081,2024-06-11,2,0.29,62,0
CUST06082,2023-12-07,3,0.2,96,3
CUST06083,2024-04-07,1,0.13,77,0
CUST06084,2023-06-10,4,0.18,206,0
CUST06085,2024-12-12,3,0.33,172,0
CUST06086,2023-02-24,0,0.91,187,1
CUST06087,2023-05-31,2,0.56,152,0
CUST06088,2023-11-01,0,0.11,206,2
CUST06089,2024-09-11,7,0.32,21,3
CUST06090,2024-05-12,4,0.88,12,0
CUST06091,2024-06-07,1,0.64,66,2
CUST06092,2023-08-27,7,0.69,113,0
CUST06093,2024-10-30,2,0.61,41,0
CUST06094,2023-08-19,0,0.14,17,1
CUST06095,2023-10-17,0,0.87,99,3
CUST06096,2023-06-14,5,0.69,119,0
CUST06097,2024-04-30,0,0.07,85,0
CUST06098,2024-06-27,8,0.09,20,1
CUST06099,2024-08-04,4,0.25,109,1
CUST06100,2024-09-23,4,0.54,63,0
CUST06101,2024-03-26,5,0.73,204,2
CUST06102,2023-02-22,7,0.94,160,0
CUST06103,2024-05-17,1,0.53,77,0
CUST06104,2024-10-20,8,0.73,143,0
CUST06105,2024-04-12,4,0.42,182,0
CUST06106,2024-10-05,1,0.68,8,0
CUST06107,2024-10-02,5,0.39,185,1
CUST06108,2024-01-13,0,0.15,236,0
CUST06109,2024-01-07,5,0.37,168,0
CUST06110,2024-07-24,3,0.26,147,2
CUST06111,2023-08-08,3,0.08,197,0
CUST06112,2024-02-13,0,0.82,132,0
CUST06113,2023-09-05,0,0.33,195,0
CUST06114,2024-10-10,1,0.5,18,0
CUST06115,2023-02-18,8,0.79,183,0
CUST06116,2023-03-30,4,0.75,114,0
CUST06117,2023-04-07,5,0.26,115,1
CUST06118,2023-09-28,3,0.48,112,0
CUST06119,2024-02-27,5,0.71,7,0
CUST06120,2023-01-11,6,0.22,181,0
CUST06121,2023-07-30,5,0.23,191,1
CUST06122,2023-08-07,7,0.93,36,0
CUST06123,2023-12-06,2,0.92,104,0
CUST06124,2024-07-10,6,0.77,41,1
CUST06125,2024-03-28,5,0.73,172,0
CUST06126,2024-11-03,7,0.43,193,0
CUST06127,2024-07-02,7,0.14,158,0
CUST06128,2023-09-14,5,0.45,173,0
CUST06129,2023-08-16,6,0.24,188,1
CUST06130,2023-07-09,8,0.75,48,2
CUST06131,2024-10-21,1,0.2,147,0
CUST06132,2024-06-08,0,0.59,76,0
CUST06133,2024-03-04,5,0.38,92,0
CUST06134,2023-08-23,2,0.23,201,3
CUST06135,2023-08-14,3,0.57,122,0
CUST06136,2024-02-26,5,0.22,25,0
CUST06137,2024-09-06,7,0.07,42,2
CUST06138,2023-09-06,3,0.68,96,0
CUST06139,2023-02-25,7,0.54,125,0
CUST06140,2023-01-20,8,0.6,205,0
CUST06141,2023-01-03,5,0.25,199,2
CUST06142,2023-04-04,4,0.13,73,0
CUST06143,2023-09-26,3,0.27,157,0
CUST06144,2023-04-18,3,0.72,216,0
CUST06145,2023-01-23,0,0.08,105,0
CUST06146,2023-02-13,6,0.64,95,0
CUST06147,2024-03-20,2,0.74,50,0
CUST06148,2023-01-01,0,0.05,39,0
CUST06149,2024-11-17,2,0.45,190,1
CUST06150,2023-01-24,3,0.77,138,0
CUST06151,2023-11-28,3,0.31,165,0
CUST06152,2024-07-31,3,0.87,52,0
CUST06153,2023-04-24,3,0.55,117,0
CUST06154,2023-08-01,3,0.54,39,0
CUST06155,2023-08-03,0,0.68,33,0
CUST06156,2024-01-03,8,0.1,115,0
CUST06157,2024-04-30,5,0.88,64,0
CUST06158,2023-01-11,8,0.54,235,0
CUST06159,2023-11-09,7,0.6,146,0
CUST06160,2024-03-22,6,0.55,121,0
CUST06161,2024-09-29,7,0.59,204,0
CUST06162,2023-06-02,0,0.46,218,0
CUST06163,2024-01-09,6,0.79,134,0
CUST06164,2023-07-09,2,0.51,145,0
CUST06165,2024-08-06,8,0.48,123,1
CUST06166,2023-02-08,1,0.62,38,0
CUST06167,2023-08-03,1,0.05,53,0
CUST06168,2023-08-24,6,0.85,42,3
CUST06169,2024-02-10,5,0.93,11,0
CUST06170,2024-07-11,7,0.94,188,1
CUST06171,2024-11-30,6,0.55,153,0
CUST06172,2024-12-27,7,0.43,32,0
CUST06173,2023-01-15,5,0.18,121,0
CUST06174,2023-03-08,7,0.37,74,0
CUST06175,2023-07-10,4,0.54,216,1
CUST06176,2024-11-26,4,0.12,73,1
CUST06177,2023-08-26,7,0.17,82,0
CUST06178,2023-07-04,5,0.05,40,0
CUST06179,2024-07-07,8,0.76,140,0
CUST06180,2024-12-03,8,0.63,184,2
CUST06181,2023-08-07,6,0.6,162,0
CUST06182,2024-07-31,5,0.92,161,0
CUST06183,2024-01-01,1,0.47,177,0
CUST06184,2023-10-18,5,0.29,239,0
CUST06185,2024-04-29,6,0.56,20,2
CUST06186,2024-04-30,8,0.25,35,0
CUST06187,2023-05-10,3,0.13,26,1
CUST06188,2024-06-11,8,0.33,68,0
CUST06189,2023-06-23,4,0.59,158,0
CUST06190,2023-08-14,7,0.21,9,0
CUST06191,2024-07-14,4,0.34,226,0
CUST06192,2023-10-26,5,0.11,191,0
CUST06193,2024-12-13,8,0.22,30,0
CUST06194,2023-02-20,3,0.07,71,0
CUST06195,2024-05-17,2,0.76,38,0
CUST06196,2023-11-09,6,0.13,229,0
CUST06197,2024-10-21,4,0.27,214,0
CUST06198,2024-09-12,2,0.29,72,2
CUST06199,2024-05-07,0,0.19,127,0
CUST06200,2024-05-21,5,0.66,28,0
CUST06201,2024-02-12,1,0.06,129,0
CUST06202,2023-07-20,2,0.54,101,1
CUST06203,2024-01-20,6,0.44,81,0
CUST06204,2024-09-28,4,0.77,239,0
CUST06205,2024-03-13,8,0.94,217,0
CUST06206,2024-01-30,2,0.33,58,0
CUST06207,2024-06-26,7,0.1,28,0
CUST06208,2024-07-21,0,0.6,112,0
CUST06209,2024-11-26,0,0.76,146,0
CUST06210,2024-10-27,2,0.79,219,0
CUST06211,2024-09-12,6,0.23,103,2
CUST06212,2023-08-04,4,0.9,142,1
CUST06213,2024-11-20,0,0.11,88,0
CUST06214,2024-09-03,6,0.74,22,1
CUST06215,2023-10-28,4,0.67,112,0
CUST06216,2024-10-17,4,0.87,54,1
CUST06217,2023-03-18,1,0.39,127,0
CUST06218,2024-12-31,5,0.73,25,0
CUST06219,2024-05-10,3,0.3,220,1
CUST06220,2024-07-12,0,0.19,31,0
CUST06221,2024-12-31,7,0.28,147,0
CUST06222,2024-07-03,3,0.26,20,0
CUST06223,2024-10-17,4,0.56,120,0
CUST06224,2024-11-18,3,0.56,147,2
CUST06225,2024-07-26,6,0.27,52,0
CUST06226,2023-12-31,7,0.32,141,2
CUST06227,2023-08-17,7,0.59,142,0
CUST06228,2023-12-02,8,0.77,193,0
CUST06229,2024-10-17,2,0.88,227,0
CUST06230,2024-10-30,1,0.75,156,0
CUST06231,2024-04-09,3,0.29,190,0
CUST06232,2024-05-25,3,0.59,157,0
CUST06233,2024-08-06,8,0.58,75,0
CUST06234,2024-05-17,2,0.08,17,0
CUST06235,2024-06-14,5,0.59,212,0
CUST06236,2024-09-09,3,0.87,19,0
CUST06237,2024-07-17,7,0.26,31,1
CUST06238,2023-09-15,0,0.17,236,3
CUST06239,2024-03-22,6,0.71,162,0
CUST06240,2023-05-27,0,0.74,191,0
CUST06241,2024-06-21,8,0.36,157,0
CUST06242,2024-01-03,1,0.54,75,0
CUST06243,2024-06-01,7,0.15,37,0
CUST06244,2024-01-24,7,0.46,239,1
CUST06245,2023-07-01,8,0.6,61,0
CUST06246,2024-11-15,3,0.08,89,3
CUST06247,2024-07-28,2,0.33,152,0
CUST06248,2023-07-19,4,0.58,166,0
CUST06249,2024-02-15,6,0.92,174,0
CUST06250,2023-03-16,1,0.31,113,0
