customer_id,joining_date,credit_score,annual_income,employment_status,residential_status,age,state
CUST04421,2020-02-29,603,1876683,Self-Employed,Rented,37,West Bengal
CUST04422,2022-07-04,625,1995890,Self-Employed,Rented,66,West Bengal
CUST04423,2020-07-24,304,752646,Employed,Owned,20,Gujarat
CUST04424,2021-02-04,607,810040,Unemployed,Owned,35,Tamil Nadu
CUST04425,2021-02-09,566,1136304,Unemployed,Owned,52,West Bengal
CUST04426,2020-07-06,812,1533516,Self-Employed,Rented,53,Gujarat
CUST04427,2023-06-25,554,498762,Employed,Owned,32,Rajasthan
CUST04428,2020-11-06,666,1980908,Unemployed,Owned,64,Telangana
CUST04429,2021-04-14,534,310899,Employed,Owned,51,Gujarat
CUST04430,2022-11-16,351,732331,Employed,Rented,47,Maharashtra
CUST04431,2021-10-27,385,1252418,Employed,Rented,63,Maharashtra
CUST04432,2023-04-01,612,1474480,Employed,Owned,60,Maharashtra
CUST04433,2022-07-21,775,227561,Self-Employed,Owned,56,Karnataka
CUST04434,2020-07-02,723,645792,Self-Employed,Owned,53,West Bengal
CUST04435,2020-02-06,599,1898347,Unemployed,Owned,22,Tamil Nadu
CUST04436,2021-12-16,334,1373829,Self-Employed,Rented,50,Kerala
CUST04437,2020-12-07,384,1302112,Self-Employed,Rented,41,Uttar Pradesh
CUST04438,2022-04-25,587,990714,Self-Employed,Owned,68,Uttar Pradesh
CUST04439,2021-08-24,702,918815,Unemployed,Rented,68,Maharashtra
CUST04440,2021-11-16,740,545556,Unemployed,Owned,26,Delhi
CUST04441,2020-12-25,446,530501,Self-Employed,Rented,39,Delhi
CUST04442,2020-06-28,392,1220375,Employed,Rented,47,Karnataka
CUST04443,2023-12-29,348,1472404,Unemployed,Rented,30,Maharashtra
CUST04444,2021-06-06,685,1171183,Unemployed,Owned,58,Uttar Pradesh
CUST04445,2023-09-02,564,727040,Employed,Rented,39,Telangana
CUST04446,2021-02-12,396,952847,Unemployed,Owned,40,Delhi
CUST04447,2020-11-30,714,878723,Self-Employed,Owned,25,Maharashtra
CUST04448,2021-10-12,538,277722,Self-Employed,Rented,43,Telangana
CUST04449,2022-01-31,319,839477,Employed,Owned,41,Tamil Nadu
CUST04450,2020-03-01,328,900445,Self-Employed,Rented,66,Karnataka
CUST04451,2023-06-09,321,281709,Self-Employed,Rented,64,Uttar Pradesh
CUST04452,2023-04-22,311,1209020,Employed,Rented,38,West Bengal
CUST04453,2022-04-28,632,1610639,Self-Employed,Owned,23,Maharashtra
CUST04454,2023-08-05,496,599049,Self-Employed,Owned,69,Karnataka
CUST04455,2020-09-03,707,1776575,Employed,Rented,44,Uttar Pradesh
CUST04456,2021-02-19,749,274199,Employed,Owned,69,Tamil Nadu
CUST04457,2023-12-18,550,895931,Employed,Owned,60,Rajasthan
CUST04458,2022-05-30,608,1260859,Unemployed,Owned,21,Maharashtra
CUST04459,2020-06-15,382,1383575,Self-Employed,Owned,70,Uttar Pradesh
CUST04460,2021-10-11,458,1386760,Self-Employed,Rented,65,Telangana
CUST04461,2020-07-01,346,700496,Employed,Owned,37,Gujarat
CUST04462,2021-12-26,719,603956,Unemployed,Rented,47,Uttar Pradesh
CUST04463,2023-08-26,372,1371007,Unemployed,Owned,36,Tamil Nadu
CUST04464,2020-09-18,833,1738820,Unemployed,Owned,46,West Bengal
CUST04465,2020-08-09,391,779719,Employed,Rented,23,Maharashtra
CUST04466,2021-02-18,554,541355,Self-Employed,Owned,52,Karnataka
CUST04467,2020-10-07,361,781378,Unemployed,Rented,25,West Bengal
CUST04468,2022-01-19,590,487167,Employed,Owned,41,Delhi
CUST04469,2021-07-09,519,474219,Unemployed,Owned,55,Telangana
CUST04470,2020-10-14,569,1221248,Unemployed,Owned,23,Uttar Pradesh
CUST04471,2021-12-28,538,1745907,Unemployed,Rented,32,Karnataka
CUST04472,2023-11-24,505,1553523,Employed,Owned,57,Tamil Nadu
CUST04473,2023-08-16,412,1645063,Employed,Rented,70,Maharashtra
CUST04474,2020-06-03,389,1066254,Self-Employed,Rented,64,Kerala
CUST04475,2021-01-29,329,1650977,Self-Employed,Owned,67,Uttar Pradesh
CUST04476,2021-04-01,628,701605,Unemployed,Owned,46,Gujarat
CUST04477,2022-05-23,483,695218,Self-Employed,Rented,36,Rajasthan
CUST04478,2021-08-07,622,1182627,Employed,Owned,69,Gujarat
CUST04479,2020-11-28,345,1222661,Employed,Rented,37,Uttar Pradesh
CUST04480,2021-10-02,437,1836043,Self-Employed,Owned,68,Karnataka
CUST04481,2023-01-13,324,1078301,Unemployed,Rented,64,West Bengal
CUST04482,2021-07-23,663,1340987,Employed,Rented,70,West Bengal
CUST04483,2021-04-29,338,631894,Self-Employed,Rented,26,Rajasthan
CUST04484,2021-03-19,360,1497140,Self-Employed,Rented,29,Kerala
CUST04485,2021-04-13,843,303747,Self-Employed,Owned,43,Gujarat
CUST04486,2022-10-08,468,867802,Self-Employed,Rented,59,Maharashtra
CUST04487,2022-03-19,827,1060995,Self-Employed,Rented,33,West Bengal
CUST04488,2023-10-17,517,741188,Self-Employed,Rented,59,West Bengal
CUST04489,2023-04-21,409,911283,Self-Employed,Owned,33,Gujarat
CUST04490,2020-04-09,359,871846,Employed,Owned,53,Maharashtra
CUST04491,2020-09-21,587,394756,Employed,Owned,66,Kerala
CUST04492,2021-07-09,340,282411,Self-Employed,Owned,33,Gujarat
CUST04493,2021-05-25,439,1907840,Employed,Owned,32,Rajasthan
CUST04494,2020-08-04,316,857074,Unemployed,Owned,40,Uttar Pradesh
CUST04495,2021-11-12,755,1839728,Unemployed,Rented,43,Kerala
CUST04496,2021-02-06,842,1268310,Unemployed,Owned,49,Karnataka
CUST04497,2020-11-29,793,720684,Self-Employed,Owned,36,Tamil Nadu
CUST04498,2021-10-07,325,580699,Unemployed,Owned,27,Delhi
CUST04499,2020-03-04,549,233417,Self-Employed,Owned,42,West Bengal
CUST04500,2023-04-26,511,370134,Employed,Rented,66,Tamil Nadu
CUST04501,2022-02-27,492,1588597,Self-Employed,Rented,59,Gujarat
CUST04502,2020-08-26,477,414502,Unemployed,Owned,24,Gujarat
CUST04503,2020-11-11,847,1460635,Unemployed,Owned,45,Gujarat
CUST04504,2021-07-23,734,1336962,Employed,Owned,24,Rajasthan
CUST04505,2021-08-20,434,1161853,Unemployed,Owned,46,West Bengal
CUST04506,2022-11-14,666,1751445,Self-Employed,Owned,19,Telangana
CUST04507,2022-08-14,638,345423,Unemployed,Rented,29,Karnataka
CUST04508,2021-01-30,449,1462811,Self-Employed,Owned,60,Kerala
CUST04509,2021-11-18,351,875387,Employed,Rented,38,West Bengal
CUST04510,2020-08-20,467,1732348,Unemployed,Rented,24,Karnataka
CUST04511,2022-04-01,788,520540,Employed,Rented,65,Gujarat
CUST04512,2021-06-13,448,893382,Unemployed,Owned,29,Telangana
CUST04513,2022-07-20,770,248435,Self-Employed,Owned,60,Karnataka
CUST04514,2020-02-21,512,765998,Self-Employed,Owned,63,Maharashtra
CUST04515,2020-06-07,574,1886640,Employed,Owned,69,Gujarat
CUST04516,2020-01-13,721,619893,Employed,Owned,59,Gujarat
CUST04517,2023-07-10,834,1688156,Self-Employed,Rented,43,Uttar Pradesh
CUST04518,2023-11-28,521,1487808,Employed,Rented,33,Rajasthan
CUST04519,2021-06-12,364,1664203,Unemployed,Owned,34,Karnataka
CUST04520,2022-08-10,598,1660543,Unemployed,Rented,54,Tamil Nadu
CUST04521,2023-05-30,844,853138,Employed,Owned,36,Kerala
CUST04522,2021-04-24,378,504508,Employed,Rented,59,Karnataka
CUST04523,2023-07-06,370,460005,Unemployed,Rented,47,Rajasthan
CUST04524,2020-09-20,360,1050985,Unemployed,Owned,26,Kerala
CUST04525,2021-11-10,835,697735,Employed,Rented,54,Gujarat
CUST04526,2021-01-07,384,1600697,Unemployed,Rented,68,Telangana
CUST04527,2022-12-29,342,1238402,Self-Employed,Owned,31,Delhi
CUST04528,2020-11-24,675,1260186,Self-Employed,Owned,62,Uttar Pradesh
CUST04529,2023-08-09,324,770978,Self-Employed,Owned,30,Rajasthan
CUST04530,2022-10-11,524,239309,Self-Employed,Owned,20,Uttar Pradesh
CUST04531,2023-01-20,329,395048,Employed,Rented,57,Telangana
CUST04532,2022-09-13,369,1507038,Self-Employed,Owned,39,Delhi
CUST04533,2023-10-06,492,1209795,Employed,Owned,32,Tamil Nadu
CUST04534,2020-07-26,412,1314727,Self-Employed,Rented,67,Uttar Pradesh
CUST04535,2020-11-15,814,1267432,Employed,Rented,45,West Bengal
CUST04536,2022-03-27,617,423700,Self-Employed,Owned,66,Delhi
CUST04537,2023-07-27,672,1688550,Self-Employed,Rented,67,West Bengal
CUST04538,2023-10-03,848,1994256,Self-Employed,Rented,47,Uttar Pradesh
CUST04539,2023-10-26,649,388190,Employed,Owned,30,Telangana
CUST04540,2021-06-23,314,1463956,Unemployed,Owned,68,Delhi
CUST04541,2020-04-24,488,361000,Self-Employed,Owned,60,Kerala
CUST04542,2020-09-08,356,1982520,Employed,Rented,70,Kerala
CUST04543,2020-10-18,723,602431,Unemployed,Owned,69,Telangana
CUST04544,2020-04-15,446,699133,Unemployed,Owned,34,Maharashtra
CUST04545,2020-06-09,802,1017007,Employed,Owned,54,Tamil Nadu
CUST04546,2020-03-30,536,553281,Unemployed,Rented,27,Telangana
CUST04547,2023-04-29,845,1285506,Unemployed,Owned,28,Kerala
CUST04548,2021-09-07,521,421800,Unemployed,Rented,19,Gujarat
CUST04549,2020-02-19,695,1776524,Unemployed,Owned,44,Kerala
CUST04550,2023-08-05,485,243895,Employed,Rented,30,West Bengal
CUST04551,2023-04-05,788,1292148,Employed,Owned,45,West Bengal
CUST04552,2021-01-18,454,1579849,Self-Employed,Owned,33,Maharashtra
CUST04553,2022-03-23,724,1974656,Self-Employed,Owned,21,Uttar Pradesh
CUST04554,2022-02-23,823,1223443,Self-Employed,Rented,21,West Bengal
CUST04555,2021-08-15,513,263550,Self-Employed,Owned,43,Telangana
CUST04556,2023-02-26,565,1320361,Employed,Rented,20,Rajasthan
CUST04557,2022-09-23,597,1913967,Self-Employed,Rented,24,Telangana
CUST04558,2022-05-16,456,1091036,Employed,Rented,41,Karnataka
CUST04559,2021-07-09,486,1573848,Employed,Owned,57,Kerala
CUST04560,2021-02-24,484,540968,Self-Employed,Owned,56,Kerala
CUST04561,2022-04-21,596,1381747,Unemployed,Rented,65,Rajasthan
CUST04562,2022-03-22,527,1717739,Unemployed,Rented,70,Maharashtra
CUST04563,2023-04-15,401,424654,Unemployed,Owned,56,Rajasthan
CUST04564,2020-08-17,520,234298,Self-Employed,Owned,22,Rajasthan
CUST04565,2023-01-20,518,1936829,Unemployed,Owned,28,Karnataka
CUST04566,2020-08-06,620,907070,Self-Employed,Rented,26,Karnataka
CUST04567,2023-07-14,503,1306643,Unemployed,Rented,44,Telangana
CUST04568,2022-08-11,310,343171,Employed,Owned,32,Tamil Nadu
CUST04569,2020-01-04,786,734534,Employed,Owned,21,Kerala
CUST04570,2023-08-07,505,1734969,Employed,Rented,44,Kerala
CUST04571,2021-08-19,657,1957550,Employed,Owned,18,Kerala
CUST04572,2020-07-21,335,1588046,Self-Employed,Rented,46,Tamil Nadu
CUST04573,2022-04-26,489,1830022,Unemployed,Rented,49,Delhi
CUST04574,2023-07-13,734,1300585,Employed,Owned,26,Delhi
CUST04575,2022-07-17,675,356152,Unemployed,Owned,44,Kerala
CUST04576,2021-05-07,614,1382503,Employed,Rented,50,Telangana
CUST04577,2021-03-26,765,741361,Unemployed,Owned,45,Delhi
CUST04578,2023-10-03,605,990834,Unemployed,Rented,28,Uttar Pradesh
CUST04579,2022-03-03,615,1253215,Employed,Owned,48,Kerala
CUST04580,2023-12-23,716,1848739,Employed,Rented,48,Rajasthan
CUST04581,2021-01-17,708,1473014,Employed,Rented,66,Maharashtra
CUST04582,2020-07-27,392,509055,Employed,Rented,21,Telangana
CUST04583,2022-04-10,685,1469227,Unemployed,Rented,34,Rajasthan
CUST04584,2022-05-25,571,1092078,Unemployed,Owned,26,Delhi
CUST04585,2023-04-17,706,1326890,Unemployed,Rented,51,West Bengal
CUST04586,2021-05-24,601,1273399,Unemployed,Owned,63,Karnataka
CUST04587,2021-03-05,796,1541724,Employed,Owned,24,Rajasthan
CUST04588,2023-10-11,799,1025439,Unemployed,Rented,54,Karnataka
CUST04589,2020-11-22,800,1653738,Unemployed,Rented,51,Delhi
CUST04590,2023-10-05,693,1012460,Self-Employed,Rented,19,Uttar Pradesh
CUST04591,2021-03-10,797,762400,Unemployed,Rented,69,Karnataka
CUST04592,2023-12-27,466,1856775,Self-Employed,Rented,49,Telangana
CUST04593,2020-10-19,521,1169284,Self-Employed,Rented,47,West Bengal
CUST04594,2023-12-20,311,1580515,Employed,Rented,43,Rajasthan
CUST04595,2022-12-28,427,1108419,Employed,Rented,53,Gujarat
CUST04596,2021-03-22,442,1563490,Self-Employed,Owned,64,West Bengal
CUST04597,2020-02-08,745,1589254,Unemployed,Rented,29,Tamil Nadu
CUST04598,2020-03-04,424,1385249,Self-Employed,Rented,41,West Bengal
CUST04599,2022-01-24,794,320241,Unemployed,Rented,31,Gujarat
CUST04600,2022-02-24,562,810220,Self-Employed,Owned,29,Gujarat
CUST04601,2020-11-08,416,751816,Unemployed,Owned,68,Delhi
CUST04602,2020-11-30,413,1618243,Self-Employed,Rented,42,Maharashtra
CUST04603,2022-03-18,597,1862583,Unemployed,Owned,43,Uttar Pradesh
CUST04604,2021-11-11,529,395625,Self-Employed,Rented,43,Gujarat
CUST04605,2020-02-24,445,753145,Unemployed,Owned,18,West Bengal
CUST04606,2021-07-14,412,1068905,Employed,Owned,54,Tamil Nadu
CUST04607,2022-03-17,500,601283,Employed,Rented,43,West Bengal
CUST04608,2020-03-24,357,1670674,Employed,Owned,38,Telangana
CUST04609,2023-03-15,771,1724206,Self-Employed,Owned,53,West Bengal
CUST04610,2023-08-10,309,651865,Employed,Owned,68,Telangana
CUST04611,2021-05-24,655,770031,Unemployed,Rented,24,Telangana
CUST04612,2020-05-27,604,1349940,Unemployed,Rented,28,Karnataka
CUST04613,2022-09-24,608,621479,Self-Employed,Rented,30,Rajasthan
CUST04614,2022-02-19,763,1913600,Unemployed,Owned,65,Telangana
CUST04615,2021-10-06,393,727631,Self-Employed,Owned,45,Uttar Pradesh
CUST04616,2022-10-07,341,372593,Self-Employed,Rented,51,West Bengal
CUST04617,2020-09-02,732,1176957,Self-Employed,Owned,39,Telangana
CUST04618,2023-04-20,642,1496653,Employed,Rented,33,Karnataka
CUST04619,2020-11-20,609,1893972,Employed,Rented,51,Gujarat
CUST04620,2022-03-28,509,466820,Unemployed,Owned,48,Kerala
CUST04621,2021-03-11,608,1340373,Self-Employed,Owned,64,Delhi
CUST04622,2020-01-17,627,1849924,Unemployed,Owned,52,Telangana
CUST04623,2020-11-12,570,471330,Self-Employed,Rented,33,Uttar Pradesh
CUST04624,2021-06-18,746,1999115,Self-Employed,Owned,43,Rajasthan
CUST04625,2022-08-15,746,957108,Self-Employed,Rented,30,Tamil Nadu
CUST04626,2023-01-27,360,1148740,Employed,Rented,36,Delhi
CUST04627,2021-10-02,712,585532,Self-Employed,Owned,57,Gujarat
CUST04628,2023-11-10,465,798296,Employed,Rented,65,Tamil Nadu
CUST04629,2023-12-09,403,1397742,Employed,Owned,23,Tamil Nadu
CUST04630,2020-06-30,524,1692042,Self-Employed,Rented,62,Gujarat
CUST04631,2021-12-07,678,1297923,Employed,Rented,43,West Bengal
CUST04632,2023-06-27,402,640191,Self-Employed,Owned,23,Delhi
CUST04633,2020-07-01,808,1698257,Self-Employed,Rented,24,Maharashtra
CUST04634,2023-02-06,761,1184796,Self-Employed,Rented,58,Tamil Nadu
CUST04635,2023-09-13,394,1950467,Self-Employed,Owned,54,Uttar Pradesh
CUST04636,2021-10-06,845,277006,Unemployed,Owned,35,West Bengal
CUST04637,2020-07-07,505,735839,Employed,Owned,28,Uttar Pradesh
CUST04638,2023-08-15,599,1096363,Employed,Rented,29,Tamil Nadu
CUST04639,2020-05-30,707,1666285,Employed,Rented,18,Uttar Pradesh
CUST04640,2020-10-15,598,334129,Employed,Owned,59,Rajasthan
CUST04641,2020-02-16,423,284150,Self-Employed,Rented,39,Karnataka
CUST04642,2022-12-01,331,721974,Self-Employed,Rented,69,Rajasthan
CUST04643,2021-03-03,462,1667626,Unemployed,Rented,48,Tamil Nadu
CUST04644,2021-04-10,443,1422812,Unemployed,Rented,47,Karnataka
CUST04645,2022-06-23,720,327646,Employed,Owned,60,Karnataka
CUST04646,2023-10-31,499,1399482,Unemployed,Rented,18,Kerala
CUST04647,2021-06-17,778,1185871,Unemployed,Rented,27,Telangana
CUST04648,2022-10-19,610,733595,Unemployed,Rented,22,Telangana
CUST04649,2023-07-16,617,1977367,Unemployed,Rented,68,Uttar Pradesh
CUST04650,2023-07-01,726,933872,Unemployed,Owned,45,Maharashtra
CUST04651,2022-04-10,506,227826,Self-Employed,Rented,32,Gujarat
CUST04652,2023-04-25,307,725688,Employed,Owned,62,Maharashtra
CUST04653,2021-12-28,329,610065,Self-Employed,Rented,67,Karnataka
CUST04654,2023-10-08,824,1162620,Self-Employed,Owned,30,Kerala
CUST04655,2023-04-24,777,407477,Unemployed,Owned,63,Maharashtra
CUST04656,2022-11-28,808,307954,Self-Employed,Rented,34,West Bengal
CUST04657,2023-01-21,497,735190,Unemployed,Owned,63,Tamil Nadu
CUST04658,2023-12-17,850,1202392,Self-Employed,Owned,23,West Bengal
CUST04659,2023-03-07,560,1566351,Self-Employed,Owned,44,Gujarat
CUST04660,2021-12-01,755,739680,Self-Employed,Rented,22,Maharashtra
CUST04661,2023-05-29,799,1430015,Unemployed,Owned,50,Gujarat
CUST04662,2022-05-26,751,1933833,Self-Employed,Owned,68,Delhi
CUST04663,2020-04-17,384,1667366,Self-Employed,Rented,20,Karnataka
CUST04664,2021-11-04,816,1332040,Employed,Rented,43,Tamil Nadu
CUST04665,2021-02-21,762,1350471,Unemployed,Rented,61,Karnataka
CUST04666,2023-03-14,751,869919,Employed,Rented,41,Delhi
CUST04667,2021-10-20,310,239122,Employed,Owned,48,Gujarat
CUST04668,2022-11-05,531,1207852,Employed,Owned,69,West Bengal
CUST04669,2022-10-28,834,742651,Employed,Owned,50,Maharashtra
CUST04670,2022-05-11,752,1256873,Unemployed,Owned,56,Karnataka
CUST04671,2020-04-06,439,436520,Employed,Rented,59,Maharashtra
CUST04672,2021-09-24,748,1641125,Unemployed,Owned,65,Delhi
CUST04673,2022-05-26,695,1782916,Self-Employed,Owned,27,Gujarat
CUST04674,2022-12-16,741,934232,Unemployed,Owned,70,West Bengal
CUST04675,2023-01-07,640,980582,Unemployed,Rented,55,Tamil Nadu
CUST04676,2022-03-13,435,1268124,Employed,Owned,18,Delhi
CUST04677,2020-08-30,531,1830997,Employed,Rented,38,Tamil Nadu
CUST04678,2022-06-25,738,583439,Unemployed,Owned,69,Delhi
CUST04679,2023-01-22,691,1764355,Employed,Owned,26,Karnataka
CUST04680,2023-06-05,775,615663,Employed,Rented,57,West Bengal
CUST04681,2020-03-22,737,692946,Employed,Owned,70,Telangana
CUST04682,2020-08-01,519,1760464,Employed,Owned,68,Kerala
CUST04683,2020-07-06,649,1824989,Employed,Owned,45,Maharashtra
CUST04684,2021-08-27,533,1421952,Self-Employed,Rented,51,Uttar Pradesh
CUST04685,2020-12-14,843,480269,Employed,Rented,69,Gujarat
CUST04686,2020-04-05,684,1909359,Self-Employed,Rented,23,Tamil Nadu
CUST04687,2023-07-12,474,1940763,Self-Employed,Owned,37,Delhi
CUST04688,2022-04-25,632,593107,Unemployed,Owned,50,Tamil Nadu
CUST04689,2022-01-13,729,1786249,Unemployed,Owned,42,Karnataka
CUST04690,2022-03-24,810,597781,Unemployed,Owned,54,Maharashtra
CUST04691,2021-08-04,408,1156273,Employed,Rented,36,Tamil Nadu
CUST04692,2021-11-30,813,357367,Employed,Rented,67,Karnataka
CUST04693,2020-11-04,717,1614451,Employed,Rented,67,Delhi
CUST04694,2020-09-20,444,1337685,Unemployed,Rented,28,Kerala
CUST04695,2022-09-18,492,296486,Employed,Rented,29,Rajasthan
CUST04696,2022-06-21,826,1426759,Unemployed,Owned,21,Delhi
CUST04697,2023-09-27,331,251646,Self-Employed,Rented,57,Kerala
CUST04698,2021-12-25,411,1638599,Self-Employed,Rented,54,Gujarat
CUST04699,2021-07-04,382,1815835,Self-Employed,Owned,37,Rajasthan
CUST04700,2021-05-18,437,1944969,Unemployed,Owned,66,Karnataka
CUST04701,2022-12-12,628,1171966,Employed,Owned,43,Uttar Pradesh
CUST04702,2021-09-09,357,584484,Employed,Owned,64,Gujarat
CUST04703,2020-04-06,671,283353,Employed,Rented,21,Maharashtra
CUST04704,2020-01-25,484,1516979,Employed,Owned,52,Telangana
CUST04705,2020-07-01,787,1148215,Self-Employed,Rented,69,Uttar Pradesh
CUST04706,2021-12-28,830,767181,Self-Employed,Owned,57,Delhi
CUST04707,2022-11-07,501,1552162,Employed,Owned,29,Gujarat
CUST04708,2020-04-01,305,870182,Unemployed,Owned,67,Delhi
CUST04709,2022-01-13,356,492084,Self-Employed,Owned,23,Maharashtra
CUST04710,2022-09-09,574,372506,Employed,Rented,42,Tamil Nadu
CUST04711,2021-09-10,528,567685,Unemployed,Owned,39,Uttar Pradesh
CUST04712,2020-07-22,419,1355378,Employed,Owned,53,Kerala
CUST04713,2021-11-11,568,1468858,Employed,Rented,22,Karnataka
CUST04714,2023-11-02,349,1593704,Employed,Owned,69,West Bengal
CUST04715,2022-12-29,638,1731480,Unemployed,Owned,27,Delhi
CUST04716,2023-08-31,379,1749132,Self-Employed,Rented,34,Tamil Nadu
CUST04717,2022-07-12,753,879231,Self-Employed,Owned,51,Kerala
CUST04718,2022-03-31,449,845882,Self-Employed,Owned,61,Maharashtra
CUST04719,2020-04-25,342,1031422,Unemployed,Rented,22,Telangana
CUST04720,2022-12-25,755,553290,Employed,Rented,53,Kerala
CUST04721,2022-01-06,687,801117,Employed,Rented,50,Rajasthan
CUST04722,2020-10-05,388,1520811,Employed,Rented,21,Maharashtra
CUST04723,2021-12-10,590,1387656,Self-Employed,Rented,30,Gujarat
CUST04724,2023-06-03,756,1271764,Employed,Owned,24,Telangana
CUST04725,2021-02-27,420,1964990,Self-Employed,Owned,32,West Bengal
CUST04726,2022-10-12,770,1732765,Self-Employed,Owned,36,Rajasthan
CUST04727,2022-04-02,525,1459497,Employed,Owned,61,Rajasthan
CUST04728,2020-11-20,395,618944,Unemployed,Rented,21,West Bengal
CUST04729,2023-11-23,516,1143588,Unemployed,Rented,60,Tamil Nadu
CUST04730,2020-10-20,463,946179,Unemployed,Rented,54,Delhi
CUST04731,2021-10-13,620,1337222,Unemployed,Rented,69,Maharashtra
CUST04732,2021-12-16,712,758656,Self-Employed,Owned,51,Maharashtra
CUST04733,2023-11-13,561,795479,Employed,Owned,44,Kerala
CUST04734,2021-10-12,738,1796047,Unemployed,Owned,67,West Bengal
CUST04735,2020-03-19,511,655671,Self-Employed,Owned,70,Uttar Pradesh
CUST04736,2022-05-23,477,786552,Self-Employed,Owned,36,Delhi
CUST04737,2020-09-04,790,1126860,Unemployed,Owned,58,Telangana
CUST04738,2020-08-17,664,873909,Unemployed,Rented,53,Delhi
CUST04739,2022-08-01,441,1545295,Self-Employed,Owned,58,Gujarat
CUST04740,2022-01-09,439,1300787,Unemployed,Owned,37,Maharashtra
CUST04741,2023-08-03,831,705766,Employed,Rented,52,Tamil Nadu
CUST04742,2023-04-05,620,1825066,Employed,Owned,43,Delhi
CUST04743,2021-08-03,684,701335,Unemployed,Owned,69,Tamil Nadu
CUST04744,2023-04-14,812,763635,Employed,Rented,43,Uttar Pradesh
CUST04745,2020-02-04,587,1418513,Self-Employed,Rented,36,Delhi
CUST04746,2022-02-02,437,278393,Unemployed,Rented,59,West Bengal
CUST04747,2022-04-19,540,1659135,Self-Employed,Owned,34,Kerala
CUST04748,2020-11-20,467,1602207,Employed,Rented,69,Telangana
CUST04749,2020-04-15,639,1977701,Unemployed,Owned,53,Rajasthan
CUST04750,2022-09-29,706,676373,Unemployed,Rented,32,Kerala
CUST04751,2022-08-11,371,1622375,Unemployed,Rented,28,Telangana
