loan_id,customer_id,disbursement_date,loan_amount,interest_rate,tenure_months,loan_type,emi_amount,current_status
LN24991,CUST00709,2021-06-17,327705,17.32,180,Auto Loan,5117,ACTIVE
LN24992,CUST08298,2024-10-26,444119,10.79,24,Auto Loan,20656,ACTIVE
LN24993,CUST05490,2023-07-28,297978,9.26,120,Business Loan,3816,ACTIVE
LN24994,CUST06504,2020-01-29,506279,14.73,240,Home Loan,6565,CLOSED
LN24995,CUST07607,2024-08-17,237532,11.31,180,Personal Loan,2746,ACTIVE
LN24996,CUST05640,2023-08-20,339806,10.91,180,Personal Loan,3843,ACTIVE
LN24997,CUST00470,2023-10-20,633864,18.19,240,Personal Loan,9875,CLOSED
LN24998,CUST09255,2023-01-02,385260,10.7,12,Auto Loan,33996,DELINQUENT
LN24999,CUST06417,2022-01-22,784742,12.92,24,Auto Loan,37278,ACTIVE
LN25000,CUST01014,2024-12-20,339279,18.38,24,Personal Loan,17000,DELINQUENT
LN25001,CUST06631,2023-04-26,602996,9.32,24,Home Loan,27636,ACTIVE
LN25002,CUST07484,2024-08-08,53572,17.67,180,Business Loan,850,ACTIVE
LN25003,CUST01804,2023-11-08,80512,14.37,36,Education Loan,2766,DEFAULT
LN25004,CUST08053,2023-07-25,780750,12.42,240,Education Loan,8826,CLOSED
LN25005,CUST06446,2020-06-18,168158,12.58,36,Education Loan,5631,CLOSED
LN25006,CUST04755,2024-10-30,729474,10.31,24,Auto Loan,33765,DELINQUENT
LN25007,CUST01148,2020-11-29,655574,14.13,48,Auto Loan,17957,DELINQUENT
LN25008,CUST04621,2023-07-08,1606478,9.55,60,Home Loan,33778,ACTIVE
LN25009,CUST09980,2020-09-27,1776382,14.58,12,Home Loan,159981,ACTIVE
LN25010,CUST06199,2021-03-27,579614,9.63,120,Education Loan,7541,ACTIVE
LN25011,CUST03523,2022-12-09,576192,10.68,180,Home Loan,6433,ACTIVE
LN25012,CUST09591,2020-02-03,908635,14.99,36,Business Loan,31493,CLOSED
LN25013,CUST08393,2023-09-03,2862955,14.11,180,Education Loan,38338,ACTIVE
LN25014,CUST08692,2022-04-07,589171,12.19,12,Auto Loan,52399,DELINQUENT
LN25015,CUST02687,2023-06-07,1035634,13.1,60,Personal Loan,23616,CLOSED
LN25016,CUST08795,2020-01-27,217101,14.45,120,Education Loan,3429,ACTIVE
LN25017,CUST00955,2022-10-06,2950136,13.21,120,Business Loan,44414,DELINQUENT
LN25018,CUST09177,2020-06-22,2589148,17.42,12,Education Loan,236658,CLOSED
LN25019,CUST07668,2023-07-12,2484385,13.32,12,Education Loan,222271,CLOSED
LN25020,CUST04513,2020-12-27,64795,17.03,180,Auto Loan,998,ACTIVE
LN25021,CUST08728,2021-02-21,2505655,13.51,60,Auto Loan,57667,CLOSED
LN25022,CUST04511,2023-01-24,534512,13.1,120,Education Loan,8012,ACTIVE
LN25023,CUST01779,2023-08-09,771039,14.09,24,Education Loan,37052,ACTIVE
LN25024,CUST03098,2021-06-09,764664,8.57,180,Personal Loan,7561,DELINQUENT
LN25025,CUST05634,2020-06-22,798128,17.64,24,Auto Loan,39707,DELINQUENT
LN25026,CUST09989,2024-10-21,2972552,17.99,24,Home Loan,148387,DELINQUENT
LN25027,CUST04845,2020-03-05,269558,9.81,24,Auto Loan,12415,CLOSED
LN25028,CUST02855,2024-11-13,1277887,14.83,60,Auto Loan,30286,DEFAULT
LN25029,CUST09436,2024-10-27,729348,16.62,48,Home Loan,20902,CLOSED
LN25030,CUST03865,2020-01-21,240150,10.81,24,Education Loan,11171,ACTIVE
LN25031,CUST07001,2021-04-12,376666,13.91,240,Education Loan,4659,ACTIVE
LN25032,CUST02916,2024-03-02,169723,13.61,120,Education Loan,2595,CLOSED
LN25033,CUST03199,2020-01-28,297116,13.49,24,Home Loan,14193,DELINQUENT
LN25034,CUST05880,2021-01-25,2079171,12.11,36,Personal Loan,69167,CLOSED
LN25035,CUST08318,2023-12-19,380097,17.56,240,Home Loan,5737,ACTIVE
LN25036,CUST08528,2022-07-29,757706,17.35,48,Auto Loan,22001,ACTIVE
LN25037,CUST04591,2024-06-13,54872,12.08,240,Business Loan,607,ACTIVE
LN25038,CUST09644,2023-06-08,72174,14.76,240,Education Loan,937,CLOSED
LN25039,CUST03390,2023-03-14,343789,16.69,24,Education Loan,16946,ACTIVE
LN25040,CUST00137,2020-03-17,2156351,17.55,240,Personal Loan,32534,ACTIVE
LN25041,CUST00272,2020-12-12,89878,9.23,60,Personal Loan,1875,ACTIVE
LN25042,CUST05582,2020-01-12,126972,9.22,24,Education Loan,5813,CLOSED
LN25043,CUST09202,2020-03-12,690503,9.49,36,Auto Loan,22115,ACTIVE
LN25044,CUST06065,2024-08-15,1043860,10.94,60,Personal Loan,22664,CLOSED
LN25045,CUST04220,2020-03-25,542323,8.98,180,Business Loan,5494,CLOSED
LN25046,CUST04834,2020-07-17,2777002,15.97,180,Home Loan,40727,ACTIVE
LN25047,CUST00681,2020-07-24,218309,12.17,12,Business Loan,19413,CLOSED
LN25048,CUST01110,2023-05-01,653036,13.62,60,Education Loan,15066,ACTIVE
LN25049,CUST07163,2023-02-02,1164885,14.98,36,Home Loan,40369,DELINQUENT
LN25050,CUST01193,2023-08-24,2777066,12.08,24,Education Loan,130829,CLOSED
LN25051,CUST06674,2020-01-23,181569,15.41,180,Education Loan,2592,ACTIVE
LN25052,CUST01241,2020-06-02,774072,12.97,120,Auto Loan,11544,ACTIVE
LN25053,CUST04539,2020-02-20,484315,17.06,60,Home Loan,12052,DELINQUENT
LN25054,CUST02649,2021-10-01,675769,18.07,60,Education Loan,17185,ACTIVE
LN25055,CUST02513,2024-03-10,1733534,14.02,24,Education Loan,83248,DELINQUENT
LN25056,CUST03181,2023-10-03,721572,9.16,60,Auto Loan,15034,CLOSED
LN25057,CUST06816,2024-05-27,607973,18.01,240,Home Loan,9387,ACTIVE
LN25058,CUST03614,2023-04-03,755454,9.19,48,Personal Loan,18867,CLOSED
LN25059,CUST05830,2020-03-10,604640,9.15,60,Home Loan,12595,DELINQUENT
LN25060,CUST02948,2024-07-30,769571,14.46,120,Auto Loan,12162,DEFAULT
LN25061,CUST06105,2024-02-10,1361232,16.21,48,Business Loan,38724,CLOSED
LN25062,CUST09591,2022-07-09,215745,10.53,48,Business Loan,5526,DEFAULT
LN25063,CUST07529,2021-09-25,245556,11.83,120,Business Loan,3498,ACTIVE
LN25064,CUST01997,2022-08-07,2324226,17.97,12,Business Loan,213051,ACTIVE
LN25065,CUST03836,2023-04-24,1650515,11.67,60,Home Loan,36440,ACTIVE
LN25066,CUST00895,2023-04-12,450108,11.79,60,Education Loan,9964,ACTIVE
LN25067,CUST08645,2021-07-16,1383017,11.57,60,Education Loan,30464,ACTIVE
LN25068,CUST04941,2023-03-30,2197006,9.94,24,Business Loan,101319,DELINQUENT
LN25069,CUST08767,2022-01-01,50185,13.84,48,Personal Loan,1367,ACTIVE
LN25070,CUST00537,2023-07-22,562648,18.1,60,Education Loan,14318,CLOSED
LN25071,CUST01209,2024-06-07,352857,13.51,240,Business Loan,4262,ACTIVE
LN25072,CUST07759,2020-08-07,648614,11.03,180,Education Loan,7384,ACTIVE
LN25073,CUST05213,2021-08-11,489544,17.75,12,Business Loan,44823,CLOSED
LN25074,CUST05972,2020-04-17,195179,16.27,120,Education Loan,3302,ACTIVE
LN25075,CUST09357,2021-07-01,602438,12.62,180,Auto Loan,7472,ACTIVE
LN25076,CUST02232,2021-09-11,502803,14.1,12,Business Loan,45168,ACTIVE
LN25077,CUST07226,2021-05-25,1612125,15.68,120,Personal Loan,26684,ACTIVE
LN25078,CUST00273,2023-05-18,536954,10.92,36,Auto Loan,17558,DEFAULT
LN25079,CUST09030,2022-01-03,464081,16.57,240,Personal Loan,6655,ACTIVE
LN25080,CUST06698,2023-05-20,568950,12.91,120,Education Loan,8464,ACTIVE
LN25081,CUST04320,2022-03-07,519391,14.39,48,Home Loan,14294,ACTIVE
LN25082,CUST02726,2021-03-29,1685914,18.11,36,Business Loan,61042,ACTIVE
LN25083,CUST04758,2021-12-09,503665,12.41,48,Auto Loan,13365,ACTIVE
LN25084,CUST08569,2024-06-09,74031,16.48,48,Education Loan,2116,ACTIVE
LN25085,CUST08162,2022-04-07,306687,15.91,240,Personal Loan,4246,DELINQUENT
LN25086,CUST00664,2022-02-27,787884,13.49,36,Personal Loan,26733,ACTIVE
LN25087,CUST06567,2023-07-08,1321986,12.9,60,Home Loan,30011,DELINQUENT
LN25088,CUST05582,2022-05-01,690707,9.78,36,Auto Loan,22215,ACTIVE
LN25089,CUST04372,2020-01-29,204197,11.37,48,Home Loan,5314,DELINQUENT
LN25090,CUST01496,2021-07-29,225784,18.11,12,Personal Loan,20711,DELINQUENT
LN25091,CUST03413,2020-11-30,180565,15.89,48,Business Loan,5107,CLOSED
LN25092,CUST08033,2021-02-21,2860058,9.72,60,Home Loan,60374,ACTIVE
LN25093,CUST01484,2021-08-01,546177,10.19,120,Auto Loan,7275,CLOSED
LN25094,CUST09294,2020-10-09,483751,13.79,12,Auto Loan,43386,DELINQUENT
LN25095,CUST04903,2021-03-01,2555417,14.07,48,Personal Loan,69920,ACTIVE
LN25096,CUST09051,2023-12-06,706957,17.22,24,Auto Loan,35028,ACTIVE
LN25097,CUST08573,2020-11-28,573863,15.53,120,Education Loan,9445,DELINQUENT
LN25098,CUST05489,2020-12-09,63893,9.08,60,Home Loan,1328,DELINQUENT
LN25099,CUST04227,2020-07-06,224277,11.9,36,Personal Loan,7438,DELINQUENT
LN25100,CUST08853,2023-04-23,780083,17.78,24,Personal Loan,38862,ACTIVE
LN25101,CUST08266,2022-03-21,2975815,8.65,48,Business Loan,73559,ACTIVE
LN25102,CUST00012,2021-11-19,396921,13.88,24,Home Loan,19034,DELINQUENT
LN25103,CUST01466,2020-02-04,1470845,12.21,120,Personal Loan,21281,CLOSED
LN25104,CUST09049,2024-11-24,772559,10.34,12,Personal Loan,68042,ACTIVE
LN25105,CUST08103,2023-02-20,2634037,11.69,240,Business Loan,28435,CLOSED
LN25106,CUST05175,2021-10-05,260236,9.47,60,Education Loan,5461,ACTIVE
LN25107,CUST05066,2022-12-28,1231811,8.66,36,Business Loan,38976,ACTIVE
LN25108,CUST05121,2022-08-02,190569,14.28,180,Personal Loan,2573,ACTIVE
LN25109,CUST08531,2020-08-18,217598,14.45,240,Home Loan,2777,ACTIVE
LN25110,CUST04870,2020-12-11,1871909,12.38,240,Home Loan,21109,ACTIVE
LN25111,CUST02645,2020-10-12,1070563,12.71,180,Education Loan,13341,ACTIVE
LN25112,CUST02039,2021-09-04,295929,10.54,240,Education Loan,2962,ACTIVE
LN25113,CUST08410,2023-05-20,118456,9.7,240,Auto Loan,1119,ACTIVE
LN25114,CUST06022,2021-11-14,353324,16.05,60,Business Loan,8601,ACTIVE
LN25115,CUST02173,2024-05-18,2433775,15.87,120,Education Loan,40571,ACTIVE
LN25116,CUST02826,2023-04-21,2435729,9.34,240,Personal Loan,22450,CLOSED
LN25117,CUST04726,2020-02-22,615043,17.5,60,Personal Loan,15451,DELINQUENT
LN25118,CUST02326,2020-04-15,1415379,16.49,60,Education Loan,34788,ACTIVE
LN25119,CUST04108,2024-06-08,215666,14.6,12,Business Loan,19424,DELINQUENT
LN25120,CUST01101,2022-02-12,322641,13.0,240,Business Loan,3779,ACTIVE
LN25121,CUST02678,2020-03-26,635840,17.22,36,Business Loan,22739,ACTIVE
LN25122,CUST09103,2023-09-08,730133,16.48,12,Auto Loan,66411,CLOSED
LN25123,CUST05173,2021-10-24,617041,10.36,24,Auto Loan,28575,CLOSED
LN25124,CUST04312,2020-11-10,427946,9.32,48,Business Loan,10714,DELINQUENT
LN25125,CUST03345,2021-03-05,2822781,12.94,180,Education Loan,35603,DEFAULT
LN25126,CUST07678,2023-11-20,373055,11.63,240,Auto Loan,4011,ACTIVE
LN25127,CUST09825,2021-08-28,1180388,14.27,60,Education Loan,27631,CLOSED
LN25128,CUST01900,2021-01-19,61826,12.28,240,Education Loan,692,ACTIVE
LN25129,CUST05000,2023-12-05,667020,11.23,48,Education Loan,17314,ACTIVE
LN25130,CUST08541,2022-07-07,2847154,14.14,12,Education Loan,255825,ACTIVE
LN25131,CUST02703,2021-09-03,151070,18.41,60,Education Loan,3869,ACTIVE
LN25132,CUST07575,2023-02-22,94099,13.24,60,Auto Loan,2152,ACTIVE
LN25133,CUST01578,2024-08-03,69612,17.01,180,Business Loan,1071,DEFAULT
LN25134,CUST02240,2020-04-10,646716,8.79,48,Auto Loan,16029,ACTIVE
LN25135,CUST09181,2024-04-22,1582778,17.48,120,Home Loan,27991,ACTIVE
LN25136,CUST09364,2020-03-04,135096,9.33,24,Education Loan,6192,CLOSED
LN25137,CUST05763,2022-06-14,331545,10.77,12,Personal Loan,29266,DEFAULT
LN25138,CUST03100,2020-02-25,102616,17.07,120,Business Loan,1787,CLOSED
LN25139,CUST00171,2024-11-22,204866,14.57,48,Home Loan,5657,DEFAULT
LN25140,CUST05867,2020-04-18,328266,17.4,60,Home Loan,8229,ACTIVE
LN25141,CUST08903,2024-06-03,163869,14.45,180,Auto Loan,2232,CLOSED
LN25142,CUST06128,2024-09-20,770449,17.66,36,Business Loan,27722,ACTIVE
LN25143,CUST07809,2024-05-11,613759,17.28,240,Auto Loan,9133,DEFAULT
LN25144,CUST02938,2023-06-26,2041131,11.62,60,Business Loan,45012,ACTIVE
LN25145,CUST07324,2024-12-29,2037132,15.84,48,Auto Loan,57566,CLOSED
LN25146,CUST04975,2022-03-26,1386612,18.1,240,Home Loan,21506,ACTIVE
LN25147,CUST04955,2023-11-26,545823,17.08,120,Education Loan,9513,CLOSED
LN25148,CUST09422,2023-02-26,1786784,17.23,24,Home Loan,88540,ACTIVE
LN25149,CUST08091,2023-05-06,74617,10.14,120,Personal Loan,991,ACTIVE
LN25150,CUST09975,2020-01-24,2362349,15.52,120,Education Loan,38868,ACTIVE
LN25151,CUST01123,2023-11-11,190604,10.74,120,Business Loan,2597,ACTIVE
LN25152,CUST05280,2023-06-29,2788578,17.99,180,Home Loan,44887,CLOSED
LN25153,CUST07294,2021-08-07,1672201,11.36,240,Home Loan,17671,ACTIVE
LN25154,CUST04013,2023-05-03,1338908,14.88,120,Auto Loan,21502,CLOSED
LN25155,CUST01595,2022-01-22,187480,13.34,36,Personal Loan,6347,CLOSED
LN25156,CUST05624,2023-01-30,2117304,9.89,60,Personal Loan,44871,ACTIVE
LN25157,CUST05294,2023-11-26,942463,11.3,48,Personal Loan,24495,ACTIVE
LN25158,CUST07059,2021-11-27,1313356,16.99,120,Education Loan,22817,CLOSED
LN25159,CUST03351,2022-06-28,168165,13.9,180,Personal Loan,2228,DELINQUENT
LN25160,CUST04329,2023-07-13,167060,12.24,24,Business Loan,7882,ACTIVE
LN25161,CUST03172,2022-07-11,245043,11.84,24,Auto Loan,11516,DELINQUENT
LN25162,CUST02252,2021-06-01,308051,13.21,180,Auto Loan,3940,ACTIVE
LN25163,CUST04259,2021-01-17,148559,18.13,36,Business Loan,5380,CLOSED
LN25164,CUST05054,2022-08-07,486660,8.63,240,Personal Loan,4263,DELINQUENT
LN25165,CUST07939,2024-06-13,2194744,9.22,36,Home Loan,70017,DELINQUENT
LN25166,CUST04822,2022-05-28,467392,8.93,12,Business Loan,40858,DEFAULT
LN25167,CUST02322,2021-03-06,739828,18.43,48,Personal Loan,21899,ACTIVE
LN25168,CUST01493,2024-03-06,726605,10.45,180,Business Loan,8009,CLOSED
LN25169,CUST06661,2020-11-10,1329584,11.75,120,Personal Loan,18884,ACTIVE
LN25170,CUST04427,2024-09-23,1835171,13.97,36,Business Loan,62695,ACTIVE
LN25171,CUST09847,2020-01-12,2762266,10.08,120,Personal Loan,36626,ACTIVE
LN25172,CUST03463,2020-05-10,443606,9.91,36,Home Loan,14295,CLOSED
LN25173,CUST06199,2022-10-01,80112,13.34,120,Education Loan,1212,ACTIVE
LN25174,CUST03345,2020-11-06,75008,11.11,36,Personal Loan,2459,CLOSED
LN25175,CUST03250,2020-01-02,644061,15.29,36,Personal Loan,22418,DELINQUENT
LN25176,CUST03445,2020-09-21,643445,9.2,60,Business Loan,13419,DEFAULT
LN25177,CUST08515,2022-04-16,286891,18.07,48,Business Loan,8437,ACTIVE
LN25178,CUST00381,2023-09-17,2801345,9.92,24,Home Loan,129164,ACTIVE
LN25179,CUST05785,2022-06-05,1800905,9.77,36,Personal Loan,57915,DELINQUENT
LN25180,CUST01046,2024-02-24,396358,16.84,240,Home Loan,5765,ACTIVE
LN25181,CUST08179,2021-02-20,534532,15.41,36,Business Loan,18637,ACTIVE
LN25182,CUST02506,2022-02-28,1506926,10.39,240,Education Loan,14933,ACTIVE
LN25183,CUST07099,2020-09-17,60823,15.65,36,Business Loan,2127,ACTIVE
LN25184,CUST01470,2020-02-20,1475168,9.5,48,Auto Loan,37060,DELINQUENT
LN25185,CUST09626,2020-07-24,605092,17.79,240,Home Loan,9240,CLOSED
LN25186,CUST03310,2020-07-27,1616641,9.4,180,Auto Loan,16783,DELINQUENT
LN25187,CUST09063,2020-07-06,2736990,9.37,24,Business Loan,125503,ACTIVE
LN25188,CUST02578,2024-06-04,301199,15.68,12,Home Loan,27282,ACTIVE
LN25189,CUST01543,2024-10-04,187985,16.62,240,Education Loan,2703,DEFAULT
LN25190,CUST06458,2021-09-18,1008488,15.31,60,Personal Loan,24156,CLOSED
LN25191,CUST01071,2024-08-14,268214,8.76,36,Home Loan,8499,ACTIVE
LN25192,CUST01698,2023-01-01,181627,9.51,180,Auto Loan,1897,DELINQUENT
LN25193,CUST08685,2021-06-06,708873,16.78,180,Education Loan,10799,CLOSED
LN25194,CUST01660,2022-09-22,394688,15.63,24,Business Loan,19255,CLOSED
LN25195,CUST02354,2022-06-08,1724551,12.54,60,Business Loan,38833,ACTIVE
LN25196,CUST03153,2022-11-12,822590,18.05,120,Auto Loan,14848,CLOSED
LN25197,CUST02770,2024-01-24,665010,13.61,180,Personal Loan,8682,ACTIVE
LN25198,CUST03320,2024-04-06,2271207,11.86,180,Home Loan,27054,CLOSED
LN25199,CUST05737,2024-06-14,1610719,9.75,24,Business Loan,74140,ACTIVE
LN25200,CUST00077,2023-11-25,134201,13.88,36,Home Loan,4578,ACTIVE
LN25201,CUST01812,2022-05-19,2264015,18.46,60,Home Loan,58059,ACTIVE
LN25202,CUST09315,2020-05-26,771483,15.85,24,Personal Loan,37718,CLOSED
LN25203,CUST04203,2022-08-06,2872005,15.39,48,Home Loan,80498,ACTIVE
LN25204,CUST05616,2024-01-17,91415,15.72,24,Auto Loan,4463,ACTIVE
LN25205,CUST01577,2024-12-03,2871072,16.64,36,Personal Loan,101847,ACTIVE
LN25206,CUST03053,2024-02-16,61763,16.08,24,Education Loan,3026,ACTIVE
LN25207,CUST07857,2020-11-27,693411,11.98,24,Home Loan,32634,ACTIVE
LN25208,CUST01741,2020-06-30,129648,13.21,36,Auto Loan,4381,ACTIVE
LN25209,CUST04823,2024-10-16,1364546,9.76,120,Home Loan,17851,ACTIVE
LN25210,CUST09489,2024-12-02,490586,13.7,240,Education Loan,5993,ACTIVE
LN25211,CUST00023,2024-11-27,425943,13.69,12,Home Loan,38182,DELINQUENT
LN25212,CUST00234,2022-06-27,51776,13.01,24,Auto Loan,2461,ACTIVE
LN25213,CUST07246,2024-07-21,669841,10.96,240,Business Loan,6895,ACTIVE
LN25214,CUST07653,2023-01-17,131349,8.61,12,Auto Loan,11462,DELINQUENT
LN25215,CUST02003,2020-05-03,2559664,18.06,240,Education Loan,39621,ACTIVE
LN25216,CUST02801,2021-04-07,2314573,16.61,180,Business Loan,34983,ACTIVE
LN25217,CUST03183,2021-03-22,133389,14.23,24,Home Loan,6418,CLOSED
LN25218,CUST04970,2023-01-16,2087663,14.95,48,Education Loan,58048,ACTIVE
LN25219,CUST08415,2020-08-02,2838444,14.65,240,Auto Loan,36644,ACTIVE
LN25220,CUST02514,2023-10-16,1336568,18.42,60,Business Loan,34246,DEFAULT
LN25221,CUST06380,2022-05-04,233415,12.89,24,Education Loan,11084,ACTIVE
LN25222,CUST08667,2020-09-07,287772,15.77,120,Education Loan,4779,ACTIVE
LN25223,CUST07087,2023-08-13,305092,18.04,120,Education Loan,5505,ACTIVE
LN25224,CUST02576,2020-09-10,198306,12.34,240,Auto Loan,2230,ACTIVE
LN25225,CUST06899,2023-06-11,537088,14.78,180,Education Loan,7436,ACTIVE
LN25226,CUST07552,2024-07-19,181328,11.59,180,Business Loan,2128,ACTIVE
LN25227,CUST05887,2021-10-23,472769,11.68,48,Education Loan,12375,ACTIVE
LN25228,CUST06775,2024-05-18,300851,12.64,180,Business Loan,3735,ACTIVE
LN25229,CUST08757,2022-07-10,427107,17.83,36,Business Loan,15404,ACTIVE
LN25230,CUST03862,2021-02-01,616135,12.49,60,Personal Loan,13858,DELINQUENT
LN25231,CUST07158,2024-03-31,2179647,10.2,60,Auto Loan,46525,CLOSED
LN25232,CUST01528,2020-08-25,108550,14.51,60,Personal Loan,2554,DELINQUENT
LN25233,CUST01913,2024-03-27,2735017,11.28,60,Auto Loan,59848,ACTIVE
LN25234,CUST01883,2022-04-04,1110203,9.01,60,Auto Loan,23051,ACTIVE
LN25235,CUST06464,2021-03-05,525415,17.75,12,Personal Loan,48107,DELINQUENT
LN25236,CUST02704,2023-04-26,550786,12.36,48,Auto Loan,14601,CLOSED
LN25237,CUST04536,2023-11-28,593656,9.72,180,Personal Loan,6278,DELINQUENT
LN25238,CUST05420,2022-11-14,2840794,10.81,60,Auto Loan,61496,DELINQUENT
LN25239,CUST08080,2022-08-14,356362,15.78,180,Personal Loan,5179,ACTIVE
LN25240,CUST05246,2024-05-11,685401,14.86,12,Education Loan,61817,ACTIVE
LN25241,CUST03615,2024-12-02,186878,9.7,240,Auto Loan,1766,DELINQUENT
LN25242,CUST03879,2023-06-24,245254,9.25,12,Personal Loan,21476,ACTIVE
LN25243,CUST00743,2024-01-20,150296,14.14,120,Home Loan,2346,CLOSED
LN25244,CUST07153,2024-11-02,578457,16.51,36,Auto Loan,20482,DEFAULT
LN25245,CUST09313,2024-04-09,106846,13.88,48,Education Loan,2913,CLOSED
LN25246,CUST02336,2023-10-18,187144,8.63,48,Home Loan,4624,ACTIVE
LN25247,CUST00809,2021-09-26,329645,17.62,12,Education Loan,30162,CLOSED
LN25248,CUST04839,2024-08-21,447023,16.0,240,Personal Loan,6219,DELINQUENT
LN25249,CUST04169,2024-07-15,249380,11.59,36,Personal Loan,8234,CLOSED
LN25250,CUST08193,2020-11-25,1595582,9.53,12,Home Loan,139928,CLOSED
LN25251,CUST05800,2023-12-13,616618,11.76,180,Education Loan,7305,CLOSED
LN25252,CUST07796,2021-05-01,1571621,14.57,180,Business Loan,21535,ACTIVE
LN25253,CUST08526,2024-10-07,250068,17.28,48,Home Loan,7251,ACTIVE
LN25254,CUST08530,2020-01-15,1818581,17.99,12,Personal Loan,166718,CLOSED
LN25255,CUST01490,2020-09-07,108399,17.38,60,Personal Loan,2716,CLOSED
LN25256,CUST05854,2021-11-29,576314,15.84,12,Home Loan,52245,ACTIVE
LN25257,CUST04049,2020-05-31,493466,12.63,36,Auto Loan,16539,ACTIVE
LN25258,CUST00331,2024-03-08,739975,10.2,48,Personal Loan,18838,CLOSED
LN25259,CUST01339,2020-02-09,542485,14.21,12,Home Loan,48761,DELINQUENT
LN25260,CUST07370,2023-05-15,2036225,11.56,240,Business Loan,21799,DELINQUENT
LN25261,CUST08678,2020-08-17,2204689,8.72,240,Education Loan,19440,DELINQUENT
LN25262,CUST06813,2023-01-13,286693,9.91,36,Home Loan,9238,ACTIVE
LN25263,CUST07997,2022-07-05,456636,11.64,240,Home Loan,4913,ACTIVE
LN25264,CUST00280,2022-11-23,2885394,11.83,48,Auto Loan,75742,ACTIVE
LN25265,CUST07151,2024-10-21,538622,14.45,36,Education Loan,18526,ACTIVE
LN25266,CUST04471,2022-08-28,61129,13.14,12,Home Loan,5463,CLOSED
LN25267,CUST00761,2020-12-28,82559,8.66,12,Business Loan,7206,DELINQUENT
LN25268,CUST04031,2022-01-19,84503,12.08,24,Personal Loan,3981,ACTIVE
LN25269,CUST01329,2021-08-10,435534,15.73,180,Education Loan,6314,ACTIVE
LN25270,CUST08911,2021-09-07,583803,16.71,180,Education Loan,8865,ACTIVE
LN25271,CUST04136,2021-05-14,299810,14.49,48,Personal Loan,8266,CLOSED
LN25272,CUST06281,2021-03-07,155918,10.9,180,Auto Loan,1762,ACTIVE
LN25273,CUST06721,2022-10-21,1013583,11.55,180,Business Loan,11872,ACTIVE
LN25274,CUST07008,2021-08-06,64904,11.17,12,Business Loan,5741,ACTIVE
LN25275,CUST08423,2021-12-18,2903851,13.0,24,Home Loan,138054,CLOSED
LN25276,CUST07612,2022-07-29,531255,11.13,60,Auto Loan,11585,CLOSED
LN25277,CUST03490,2022-09-29,236112,16.29,12,Business Loan,21455,ACTIVE
LN25278,CUST09743,2020-08-06,744760,9.22,60,Personal Loan,15539,DELINQUENT
LN25279,CUST04464,2022-12-18,131031,10.19,60,Personal Loan,2796,ACTIVE
LN25280,CUST05256,2023-10-29,1083360,15.94,12,Personal Loan,98263,DEFAULT
LN25281,CUST02483,2020-10-22,1872401,14.55,48,Education Loan,51684,ACTIVE
LN25282,CUST02448,2022-04-09,405197,18.37,60,Business Loan,10371,ACTIVE
LN25283,CUST01844,2022-04-01,300317,16.58,48,Education Loan,8600,DEFAULT
LN25284,CUST06008,2024-07-20,452402,16.04,48,Business Loan,12830,ACTIVE
LN25285,CUST07498,2022-08-05,113840,11.14,240,Auto Loan,1185,ACTIVE
LN25286,CUST02404,2022-02-17,1481165,14.58,36,Education Loan,51040,ACTIVE
LN25287,CUST00712,2020-06-02,236795,12.51,12,Home Loan,21095,ACTIVE
LN25288,CUST09026,2021-02-01,149766,15.3,12,Business Loan,13538,ACTIVE
LN25289,CUST06730,2022-01-15,771127,18.31,240,Personal Loan,12085,DEFAULT
LN25290,CUST01309,2024-02-01,218350,11.13,48,Personal Loan,5657,CLOSED
LN25291,CUST04413,2021-06-05,1676896,15.24,180,Auto Loan,23745,ACTIVE
LN25292,CUST00067,2023-03-11,651973,18.35,48,Auto Loan,19271,ACTIVE
LN25293,CUST01287,2023-06-08,137379,17.71,24,Home Loan,6839,ACTIVE
LN25294,CUST02165,2022-07-23,479927,8.79,180,Auto Loan,4807,CLOSED
LN25295,CUST06939,2024-09-03,142613,13.13,36,Business Loan,4814,CLOSED
LN25296,CUST05793,2021-04-19,204522,13.71,120,Auto Loan,3139,CLOSED
LN25297,CUST02299,2023-01-26,2836847,17.29,120,Auto Loan,49826,ACTIVE
LN25298,CUST02608,2023-12-05,2017751,9.73,12,Personal Loan,177139,DELINQUENT
LN25299,CUST01640,2023-06-23,167793,11.66,12,Auto Loan,14881,CLOSED
LN25300,CUST04074,2024-07-28,2836218,15.22,36,Home Loan,98624,DELINQUENT
LN25301,CUST04640,2022-10-09,659211,9.23,48,Education Loan,16476,ACTIVE
LN25302,CUST09295,2020-11-26,290965,11.69,48,Business Loan,7618,CLOSED
